"URI","Label","Definition","Notation","Status","AcceptedDate"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1062V","Sports facilities such as sport fields and indoor sport halls in the city: very satisfied","","PS1062V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1063V","Sports facilities such as sport fields and indoor sport halls in the city: rather satisfied","","PS1063V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1064V","Sports facilities such as sport fields and indoor sport halls in the city: rather unsatisfied","","PS1064V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1065V","Sports facilities such as sport fields and indoor sport halls in the city: not at all satisfied","","PS1065V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1066V","Sports facilities such as sport fields and indoor sport halls in the city: don't know / no answer","","PS1066V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1067V","sportfacilities: satisfied (rather+strong)","","PS1067V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1068V","sportfacilities: unsatisfied (rather+strong)","","PS1068V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1070V","Satisfied with cinemas (synthetic index 0-100)","","PS1070V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1072V","Cinemas in the city: very satisfied","","PS1072V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1073V","Cinemas in the city: rather satisfied","","PS1073V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1074V","Cinemas in the city: rather unsatisfied","","PS1074V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1075V","Cinemas in the city: not at all satisfied","","PS1075V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1076V","Cinemas in the city: don't know / no answer","","PS1076V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1077V","cinemas: satisfied (rather+strong)","","PS1077V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1078V","cinemas: unsatisfied (rather+strong)","","PS1078V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1080V","Satisfied with cultural facilities (synthetic index 0-100)","","PS1080V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1082V","Cultural facilities such as concert halls, theatres, museums and libraries in the city: very satisfied","","PS1082V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1083V","Cultural facilities such as concert halls, theatres, museums and libraries in the city: rather satisfied","","PS1083V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1084V","Cultural facilities such as concert halls, theatres, museums and libraries in the city: rather unsatisfied","","PS1084V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1085V","Cultural facilities such as concert halls, theatres, museums and libraries in the city: not at all satisfied","","PS1085V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1086V","Cultural facilities such as concert halls, theatres, museums and libraries in the city: don't know / no answer","","PS1086V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1087V","culturalfacilities: satisfied (rather+strong)","","PS1087V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1088V","culturalfacilities: unsatisfied (rather+strong)","","PS1088V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1090V","Satisfied with public internet access (synthetic index 0-100)","","PS1090V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1092V","Public Internet access such as internet cafes or libraries in the city: very satisfied","","PS1092V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1093V","Public Internet access such as internet cafes or libraries in the city: rather satisfied","","PS1093V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1094V","Public Internet access such as internet cafes or libraries in the city: rather unsatisfied","","PS1094V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1095V","Public Internet access such as internet cafes or libraries in the city: not at all satisfied","","PS1095V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1096V","Public Internet access such as internet cafes or libraries in the city: don't know / no answer","","PS1096V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1097V","public-internet: satisfied (rather+strong)","","PS1097V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1098V","public-internet: unsatisfied (rather+strong)","","PS1098V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1100V","Satisfied with internet access at home (synthetic index 0-100)","","PS1100V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1102V","Internet access at home in the city: very satisfied","","PS1102V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1103V","Internet access at home in the city: rather satisfied","","PS1103V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1104V","Internet access at home in the city: rather unsatisfied","","PS1104V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1105V","Internet access at home in the city: not at all satisfied","","PS1105V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1106V","Internet access at home in the city: don't know / no answer","","PS1106V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1107V","internet access at home: satisfied (rather+strong)","","PS1107V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS1108V","internet access at home: unsatisfied (rather+strong)","","PS1108V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2010V","It is easy to find a good job here (synthetic index 0-100)","","PS2010V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2012V","In this city it is easy to find a good job: strongly agree","","PS2012V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2013V","In this city it is easy to find a good job: somewhat agree","","PS2013V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2014V","In this city it is easy to find a good job: somewhat disagree","","PS2014V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2015V","In this city it is easy to find a good job: strongly disagree","","PS2015V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2016V","In this city it is easy to find a good job: don't know / no answer","","PS2016V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2017V","easy-to-find-a-job: agree (strongly+somewhat)","","PS2017V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2018V","easy-to-find-a-job: disagree (strongly+somewhat)","","PS2018V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2020V","Foreigner here are well integrated (synthetic index 0-100)","","PS2020V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2022V","Foreigners who live in this city are well integrated: strongly agree","","PS2022V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2023V","Foreigners who live in this city are well integrated: somewhat agree","","PS2023V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2024V","Foreigners who live in this city are well integrated: somewhat disagree","","PS2024V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2025V","Foreigners who live in this city are well integrated: strongly disagree","","PS2025V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2026V","Foreigners who live in this city are well integrated: don't know / no answer","","PS2026V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2027V","integration of foreigners: agree (strongly+somewhat)","","PS2027V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2028V","integration of foreigners: disagree (strongly+somewhat)","","PS2028V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2030V","Easy to find good housing at reasonable price (synthetic index 0-100)","","PS2030V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2032V","In this city, it is easy to find good housing at a reasonable price: strongly agree","","PS2032V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2033V","In this city, it is easy to find good housing at a reasonable price: somewhat agree","","PS2033V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2034V","In this city, it is easy to find good housing at a reasonable price: somewhat disagree","","PS2034V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2035V","In this city, it is easy to find good housing at a reasonable price: strongly disagree","","PS2035V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2036V","In this city, it is easy to find good housing at a reasonable price: don't know / no answer","","PS2036V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2037V","easy-to-find-good-housing: agree (strongly+somewhat)","","PS2037V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2038V","easy-to-find-good-housing: disagree (strongly+somewhat)","","PS2038V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2040V","Administrative services help efficiently (synthetic index 0-100)","","PS2040V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2042V","When you contact administrative services of this city, they help you efficiently: strongly agree","","PS2042V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2043V","When you contact administrative services of this city, they help you efficiently: somewhat agree","","PS2043V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2044V","When you contact administrative services of this city, they help you efficiently: somewhat disagree","","PS2044V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2045V","When you contact administrative services of this city, they help you efficiently: strongly disagree","","PS2045V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2046V","When you contact administrative services of this city, they help you efficiently: don't know / no answer","","PS2046V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2047V","administration-helpful: agree (strongly+somewhat)","","PS2047V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2048V","administration-helpful: disagree (strongly+somewhat)","","PS2048V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2050V","Air pollution is a big problem here (synthetic index 0-100)","","PS2050V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2052V","In this city, air pollution is a big problem: strongly agree","","PS2052V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2053V","In this city, air pollution is a big problem: somewhat agree","","PS2053V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2054V","In this city, air pollution is a big problem: somewhat disagree","","PS2054V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2055V","In this city, air pollution is a big problem: strongly disagree","","PS2055V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2056V","In this city, air pollution is a big problem: don't know / no answer","","PS2056V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2057V","pollution-is-a-problem: agree (strongly+somewhat)","","PS2057V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2058V","pollution-is-a-problem: disagree (strongly+somewhat)","","PS2058V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2060V","Noise is a big problem here (synthetic index 0-100)","","PS2060V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2062V","In this city, noise is a big problem: strongly agree","","PS2062V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2063V","In this city, noise is a big problem: somewhat agree","","PS2063V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2064V","In this city, noise is a big problem: somewhat disagree","","PS2064V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2065V","In this city, noise is a big problem: strongly disagree","","PS2065V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2066V","In this city, noise is a big problem: don't know / no answer","","PS2066V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2067V","noise-is-a-problem: agree (strongly+somewhat)","","PS2067V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2068V","noise-is-a-problem: disagree (strongly+somewhat)","","PS2068V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2070V","This is a clean city (synthetic index 0-100)","","PS2070V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2072V","this city is a clean city: strongly agree","","PS2072V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2073V","this city is a clean city: somewhat agree","","PS2073V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2074V","this city is a clean city: somewhat disagree","","PS2074V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2075V","this city is a clean city: strongly disagree","","PS2075V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2076V","this city is a clean city: don't know / no answer","","PS2076V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2077V","clean-city: agree (strongly+somewhat)","","PS2077V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2078V","clean-city: disagree (strongly+somewhat)","","PS2078V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2080V","Resources are spent in a responsible way (synthetic index 0-100)","","PS2080V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2082V","This city spends its resources in a responsible way: strongly agree","","PS2082V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2083V","This city spends its resources in a responsible way: somewhat agree","","PS2083V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2084V","This city spends its resources in a responsible way: somewhat disagree","","PS2084V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2085V","This city spends its resources in a responsible way: strongly disagree","","PS2085V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2086V","This city spends its resources in a responsible way: don't know / no answer","","PS2086V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2087V","resources: agree (strongly+somewhat)","","PS2087V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2088V","resources: disagree (strongly+somewhat)","","PS2088V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2090V","Satisfied to live in this city (synthetic index 0-100)","","PS2090V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2092V","You are satisfied to live in this city: strongly agree","","PS2092V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2093V","You are satisfied to live in this city: somewhat agree","","PS2093V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2094V","You are satisfied to live in this city: somewhat disagree","","PS2094V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2095V","You are satisfied to live in this city: strongly disagree","","PS2095V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2096V","You are satisfied to live in this city: don't know / no answer","","PS2096V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2097V","overall-satisfied: agree (strongly+somewhat)","","PS2097V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2098V","overall-satisfied: disagree (strongly+somewhat)","","PS2098V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2100V","In 5 years, it will be more pleasant to live here (synthetic index 0-100)","","PS2100V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2102V","In the next five years, it will be more pleasant to live in this city: strongly agree","","PS2102V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2103V","In the next five years, it will be more pleasant to live in this city: somewhat agree","","PS2103V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2104V","In the next five years, it will be more pleasant to live in this city: somewhat disagree","","PS2104V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2105V","In the next five years, it will be more pleasant to live in this city: strongly disagree","","PS2105V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2106V","In the next five years, it will be more pleasant to live in this city: don't know / no answer","","PS2106V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2107V","in five years it will be better: agree (strongly+somewhat)","","PS2107V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS2108V","in five years it will be better: disagree (strongly+somewhat)","","PS2108V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3010V","Difficulty paying the bills at the end of the month (synthetic index 0-100)","","PS3010V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3012V","it is difficult to pay my bills: always","","PS3012V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3013V","it is difficult to pay my bills: sometimes","","PS3013V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3014V","You have difficulty paying your bills at the end of the month: rarely or never","","PS3014V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3015V","it is difficult to pay my bills: no reply","","PS3015V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3020V","Feel safe in this neighbourhood (synthetic index 0-100)","","PS3020V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3022V","the neighborhood is safe: always","","PS3022V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3023V","the neighborhood is safe: sometimes","","PS3023V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3024V","You feel safe in the neighborhood you live in: rarely or never","","PS3024V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3025V","the neighborhood is safe: no reply","","PS3025V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3030V","Feel safe in this city (synthetic index 0-100)","","PS3030V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3032V","the city is safe: always","","PS3032V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3033V","the city is safe: sometimes","","PS3033V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3034V","the city is safe: rarely or never","","PS3034V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3035V","the city is safe: no reply","","PS3035V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3040V","Satisfied with health care (synthetic index 0-100)","","PS3040V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3042V","Health care services offered by doctors and hospitals in this city: very satisfied","","PS3042V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3043V","Health care services offered by doctors and hospitals in this city: rather satisfied","","PS3043V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3044V","Health care services offered by doctors and hospitals in this city: rather unsatisfied","","PS3044V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3045V","Health care services offered by doctors and hospitals in this city: not at all satisfied","","PS3045V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3046V","Health care services offered by doctors and hospitals in this city: don't know / no answer","","PS3046V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3050V","Satisfied with beauty of streets (synthetic index 0-100)","","PS3050V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3052V","The beauty of streets and buildings in your neighborhood: very satisfied","","PS3052V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3053V","The beauty of streets and buildings in your neighborhood: rather satisfied","","PS3053V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3054V","The beauty of streets and buildings in your neighborhood: rather unsatisfied","","PS3054V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3055V","The beauty of streets and buildings in your neighborhood: not at all satisfied","","PS3055V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3056V","The beauty of streets and buildings in your neighborhood: don't know / no answer","","PS3056V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3060V","Satisfied with public spaces (synthetic index 0-100)","","PS3060V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3062V","Public spaces in this city such as markets, squares, pedestrian areas: very satisfied","","PS3062V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3063V","Public spaces in this city such as markets, squares, pedestrian areas: rather satisfied","","PS3063V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3064V","Public spaces in this city such as markets, squares, pedestrian areas: rather unsatisfied","","PS3064V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3065V","Public spaces in this city such as markets, squares, pedestrian areas: not at all satisfied","","PS3065V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3066V","Public spaces in this city such as markets, squares, pedestrian areas: don't know / no answer4","","PS3066V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3070V","Satisfied with outdoor recreation (synthetic index 0-100)","","PS3070V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3072V","Outdoor recreation outside / around this city, such as walking, cycling or picnicking : very satisfied","","PS3072V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3073V","Outdoor recreation outside / around this city, such as walking, cycling or picnicking : rather satisfied","","PS3073V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3074V","Outdoor recreation outside / around this city, such as walking, cycling or picnicking : rather unsatisfied","","PS3074V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3075V","Outdoor recreation outside / around this city, such as walking, cycling or picnicking : not at all satisfied","","PS3075V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3076V","Outdoor recreation outside / around this city, such as walking, cycling or picnicking : don't know / no answer","","PS3076V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3080V","Presence of foreigners good for the city (synthetic index 0-100)","","PS3080V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3082V","The presence of foreigners is good for this city: strongly agree","","PS3082V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3083V","The presence of foreigners is good for this city: somewhat agree","","PS3083V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3084V","The presence of foreigners is good for this city: somewhat disagree","","PS3084V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3085V","The presence of foreigners is good for this city: strongly disagree","","PS3085V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3086V","The presence of foreigners is good for this city: don't know / no answer","","PS3086V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3090V","Most people can be trusted (synthetic index 0-100)","","PS3090V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3092V","Generally speaking, most people in this city can be trusted: strongly agree","","PS3092V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3093V","Generally speaking, most people in this city can be trusted: somewhat agree","","PS3093V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3094V","Generally speaking, most people in this city can be trusted: somewhat disagree","","PS3094V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3095V","Generally speaking, most people in this city can be trusted: strongly disagree","","PS3095V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3096V","Generally speaking, most people in this city can be trusted: don't know / no answer","","PS3096V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3110V","Poverty is a problem (synthetic index 0-100)","","PS3110V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3112V","In this city, poverty is a problem: strongly agree","","PS3112V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3113V","In this city, poverty is a problem: somewhat agree","","PS3113V","valid","2013-09-04"
